timestamp,asset_id,best_bid,best_ask,mid_price,microprice,edge,spread,imbalance,depth
1781671889.6569576,70741657217060501057890380039599157837744105255566491684717102481838163232906,0.12,0.14,0.130,0.1303225806451612903225806452,0.0003225806451612903225806452,0.02,0.5161290322580645161290322581,310
1781671889.6573117,87236158376775117473663657833358313384905412589236150240764095508530872387075,0.941,0.942,0.9415,0.9410758665409101626974770101,-0.0004241334590898373025229899,0.001,0.07586654091016269747701013912,169.64
1781671889.6576195,56497083279396402348688836274265091765922588176196334766211192661453502202368,0.19,0.2,0.195,0.1911367161533348105473077775,-0.0038632838466651894526922225,0.01,0.1136716153334810547307777532,270.78
1781671889.6579416,99175825684743795871168453539660789860601423002164976668962584360279979363183,0.09,0.1,0.095,0.09615480286886944985697110402,0.00115480286886944985697110402,0.01,0.6154802868869449856971104017,964.84
1781671889.6582341,41488154860281041981682198721250482634923952339824268201568980420597002570080,0.85,0.88,0.865,0.8649886481226929433023923888,-0.0000113518773070566976076112,0.03,0.4996216040897647767464129612,647.47
1781671889.65858,57337577889590185138539689186873180373868665712611809580343325178077191326061,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671889.6589005,71060712959989403325198445315306760478168572748780398734441832275934823452851,0.86,0.88,0.870,0.8696774193548387096774193548,-0.0003225806451612903225806452,0.02,0.4838709677419354838709677419,310
1781671889.6591785,73165594672158441679366769272476965122495269212969865526978895831338091230964,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671894.6706154,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671894.6722078,82634422298850840881183023689039409946597074068273164314419715554438926559829,0.058,0.059,0.0585,0.05892413345908983730252298986,0.00042413345908983730252298986,0.001,0.9241334590898373025229898609,169.64
1781671894.6735427,40817545512534103974474586578147351463906382379944847846974871240286288109133,0.9,0.91,0.905,0.9038451971311305501430288960,-0.0011548028688694498569711040,0.01,0.3845197131130550143028895983,964.84
1781671894.6754153,58664981798358094880490685608502605662409619126863223165067333007415534856810,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671894.6773405,62050350252115091579269893163418328273956562063251787896796103523146085715033,0.8,0.81,0.805,0.8088632838466651894526922225,0.0038632838466651894526922225,0.01,0.8863283846665189452692222468,270.78
1781671894.6778662,31638145116052561163664801963142129971583841118384951399947355471025921948419,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671894.6781795,112263093100686109891972602979460856408611438450074613791714357274080770536504,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671894.6785088,65388880427163602882229538567622206362552800469128312771776276810183468857557,0.12,0.15,0.135,0.1350113518773070566976076112,0.0000113518773070566976076112,0.03,0.5003783959102352232535870388,647.47
1781671894.6788156,70741657217060501057890380039599157837744105255566491684717102481838163232906,0.12,0.14,0.130,0.1303225806451612903225806452,0.0003225806451612903225806452,0.02,0.5161290322580645161290322581,310
1781671894.6793065,87236158376775117473663657833358313384905412589236150240764095508530872387075,0.941,0.942,0.9415,0.9410758665409101626974770101,-0.0004241334590898373025229899,0.001,0.07586654091016269747701013912,169.64
1781671894.6796343,56497083279396402348688836274265091765922588176196334766211192661453502202368,0.19,0.2,0.195,0.1911367161533348105473077775,-0.0038632838466651894526922225,0.01,0.1136716153334810547307777532,270.78
1781671894.679913,99175825684743795871168453539660789860601423002164976668962584360279979363183,0.09,0.1,0.095,0.09615480286886944985697110402,0.00115480286886944985697110402,0.01,0.6154802868869449856971104017,964.84
1781671894.6803482,41488154860281041981682198721250482634923952339824268201568980420597002570080,0.85,0.88,0.865,0.8649886481226929433023923888,-0.0000113518773070566976076112,0.03,0.4996216040897647767464129612,647.47
1781671894.680622,57337577889590185138539689186873180373868665712611809580343325178077191326061,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671894.6809027,71060712959989403325198445315306760478168572748780398734441832275934823452851,0.86,0.88,0.870,0.8696774193548387096774193548,-0.0003225806451612903225806452,0.02,0.4838709677419354838709677419,310
1781671894.6811655,73165594672158441679366769272476965122495269212969865526978895831338091230964,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671899.695165,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671899.6971252,82634422298850840881183023689039409946597074068273164314419715554438926559829,0.058,0.059,0.0585,0.05892413345908983730252298986,0.00042413345908983730252298986,0.001,0.9241334590898373025229898609,169.64
1781671899.6984112,40817545512534103974474586578147351463906382379944847846974871240286288109133,0.9,0.91,0.905,0.9038451971311305501430288960,-0.0011548028688694498569711040,0.01,0.3845197131130550143028895983,964.84
1781671899.7005727,58664981798358094880490685608502605662409619126863223165067333007415534856810,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671899.7029457,62050350252115091579269893163418328273956562063251787896796103523146085715033,0.8,0.81,0.805,0.8088632838466651894526922225,0.0038632838466651894526922225,0.01,0.8863283846665189452692222468,270.78
1781671899.7043164,31638145116052561163664801963142129971583841118384951399947355471025921948419,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671899.7058866,112263093100686109891972602979460856408611438450074613791714357274080770536504,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671899.7068584,65388880427163602882229538567622206362552800469128312771776276810183468857557,0.12,0.15,0.135,0.1350113518773070566976076112,0.0000113518773070566976076112,0.03,0.5003783959102352232535870388,647.47
1781671899.7075238,70741657217060501057890380039599157837744105255566491684717102481838163232906,0.12,0.14,0.130,0.1303225806451612903225806452,0.0003225806451612903225806452,0.02,0.5161290322580645161290322581,310
1781671899.7078907,87236158376775117473663657833358313384905412589236150240764095508530872387075,0.941,0.942,0.9415,0.9410758665409101626974770101,-0.0004241334590898373025229899,0.001,0.07586654091016269747701013912,169.64
1781671899.7082565,56497083279396402348688836274265091765922588176196334766211192661453502202368,0.19,0.2,0.195,0.1911367161533348105473077775,-0.0038632838466651894526922225,0.01,0.1136716153334810547307777532,270.78
1781671899.7086067,99175825684743795871168453539660789860601423002164976668962584360279979363183,0.09,0.1,0.095,0.09615480286886944985697110402,0.00115480286886944985697110402,0.01,0.6154802868869449856971104017,964.84
1781671899.708953,41488154860281041981682198721250482634923952339824268201568980420597002570080,0.85,0.88,0.865,0.8649886481226929433023923888,-0.0000113518773070566976076112,0.03,0.4996216040897647767464129612,647.47
1781671899.709298,57337577889590185138539689186873180373868665712611809580343325178077191326061,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671899.7096307,71060712959989403325198445315306760478168572748780398734441832275934823452851,0.86,0.88,0.870,0.8696774193548387096774193548,-0.0003225806451612903225806452,0.02,0.4838709677419354838709677419,310
1781671899.7100315,73165594672158441679366769272476965122495269212969865526978895831338091230964,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671904.7148492,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671904.7165482,82634422298850840881183023689039409946597074068273164314419715554438926559829,0.058,0.059,0.0585,0.05892413345908983730252298986,0.00042413345908983730252298986,0.001,0.9241334590898373025229898609,169.64
1781671904.7185748,40817545512534103974474586578147351463906382379944847846974871240286288109133,0.9,0.91,0.905,0.9038451971311305501430288960,-0.0011548028688694498569711040,0.01,0.3845197131130550143028895983,964.84
1781671904.7197058,58664981798358094880490685608502605662409619126863223165067333007415534856810,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671904.720156,62050350252115091579269893163418328273956562063251787896796103523146085715033,0.8,0.81,0.805,0.8088632838466651894526922225,0.0038632838466651894526922225,0.01,0.8863283846665189452692222468,270.78
1781671904.720549,31638145116052561163664801963142129971583841118384951399947355471025921948419,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671904.7209008,112263093100686109891972602979460856408611438450074613791714357274080770536504,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671904.7212844,65388880427163602882229538567622206362552800469128312771776276810183468857557,0.12,0.15,0.135,0.1350113518773070566976076112,0.0000113518773070566976076112,0.03,0.5003783959102352232535870388,647.47
1781671904.721633,70741657217060501057890380039599157837744105255566491684717102481838163232906,0.12,0.14,0.130,0.1303225806451612903225806452,0.0003225806451612903225806452,0.02,0.5161290322580645161290322581,310
1781671904.7220182,87236158376775117473663657833358313384905412589236150240764095508530872387075,0.941,0.942,0.9415,0.9410758665409101626974770101,-0.0004241334590898373025229899,0.001,0.07586654091016269747701013912,169.64
1781671904.7224214,56497083279396402348688836274265091765922588176196334766211192661453502202368,0.19,0.2,0.195,0.1911367161533348105473077775,-0.0038632838466651894526922225,0.01,0.1136716153334810547307777532,270.78
1781671904.7227783,99175825684743795871168453539660789860601423002164976668962584360279979363183,0.09,0.1,0.095,0.09615480286886944985697110402,0.00115480286886944985697110402,0.01,0.6154802868869449856971104017,964.84
1781671904.7231297,41488154860281041981682198721250482634923952339824268201568980420597002570080,0.85,0.88,0.865,0.8649886481226929433023923888,-0.0000113518773070566976076112,0.03,0.4996216040897647767464129612,647.47
1781671904.7234938,57337577889590185138539689186873180373868665712611809580343325178077191326061,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671904.7238286,71060712959989403325198445315306760478168572748780398734441832275934823452851,0.86,0.88,0.870,0.8696774193548387096774193548,-0.0003225806451612903225806452,0.02,0.4838709677419354838709677419,310
1781671904.7241685,73165594672158441679366769272476965122495269212969865526978895831338091230964,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671909.7345371,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671909.7360568,82634422298850840881183023689039409946597074068273164314419715554438926559829,0.058,0.059,0.0585,0.05892413345908983730252298986,0.00042413345908983730252298986,0.001,0.9241334590898373025229898609,169.64
1781671909.7377129,40817545512534103974474586578147351463906382379944847846974871240286288109133,0.9,0.91,0.905,0.9038451971311305501430288960,-0.0011548028688694498569711040,0.01,0.3845197131130550143028895983,964.84
1781671909.7399526,58664981798358094880490685608502605662409619126863223165067333007415534856810,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671909.7413054,62050350252115091579269893163418328273956562063251787896796103523146085715033,0.8,0.81,0.805,0.8088632838466651894526922225,0.0038632838466651894526922225,0.01,0.8863283846665189452692222468,270.78
1781671909.7415924,31638145116052561163664801963142129971583841118384951399947355471025921948419,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671909.7419326,112263093100686109891972602979460856408611438450074613791714357274080770536504,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671909.7422886,65388880427163602882229538567622206362552800469128312771776276810183468857557,0.12,0.15,0.135,0.1350113518773070566976076112,0.0000113518773070566976076112,0.03,0.5003783959102352232535870388,647.47
1781671909.7427921,70741657217060501057890380039599157837744105255566491684717102481838163232906,0.12,0.14,0.130,0.1303225806451612903225806452,0.0003225806451612903225806452,0.02,0.5161290322580645161290322581,310
1781671909.7430968,87236158376775117473663657833358313384905412589236150240764095508530872387075,0.941,0.942,0.9415,0.9410758665409101626974770101,-0.0004241334590898373025229899,0.001,0.07586654091016269747701013912,169.64
1781671909.7434285,56497083279396402348688836274265091765922588176196334766211192661453502202368,0.19,0.2,0.195,0.1911367161533348105473077775,-0.0038632838466651894526922225,0.01,0.1136716153334810547307777532,270.78
1781671909.7437534,99175825684743795871168453539660789860601423002164976668962584360279979363183,0.09,0.1,0.095,0.09615480286886944985697110402,0.00115480286886944985697110402,0.01,0.6154802868869449856971104017,964.84
1781671909.7440867,41488154860281041981682198721250482634923952339824268201568980420597002570080,0.85,0.88,0.865,0.8649886481226929433023923888,-0.0000113518773070566976076112,0.03,0.4996216040897647767464129612,647.47
1781671909.744355,57337577889590185138539689186873180373868665712611809580343325178077191326061,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671909.7446463,71060712959989403325198445315306760478168572748780398734441832275934823452851,0.86,0.88,0.870,0.8696774193548387096774193548,-0.0003225806451612903225806452,0.02,0.4838709677419354838709677419,310
1781671909.7449455,73165594672158441679366769272476965122495269212969865526978895831338091230964,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671914.7646215,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671914.7661707,82634422298850840881183023689039409946597074068273164314419715554438926559829,0.058,0.059,0.0585,0.05892413345908983730252298986,0.00042413345908983730252298986,0.001,0.9241334590898373025229898609,169.64
1781671914.767383,40817545512534103974474586578147351463906382379944847846974871240286288109133,0.9,0.91,0.905,0.9038451971311305501430288960,-0.0011548028688694498569711040,0.01,0.3845197131130550143028895983,964.84
1781671914.7690194,58664981798358094880490685608502605662409619126863223165067333007415534856810,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671914.7713335,62050350252115091579269893163418328273956562063251787896796103523146085715033,0.8,0.81,0.805,0.8088632838466651894526922225,0.0038632838466651894526922225,0.01,0.8863283846665189452692222468,270.78
1781671914.7726562,31638145116052561163664801963142129971583841118384951399947355471025921948419,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671914.7741528,112263093100686109891972602979460856408611438450074613791714357274080770536504,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671914.7747934,65388880427163602882229538567622206362552800469128312771776276810183468857557,0.12,0.15,0.135,0.1350113518773070566976076112,0.0000113518773070566976076112,0.03,0.5003783959102352232535870388,647.47
1781671914.7752545,70741657217060501057890380039599157837744105255566491684717102481838163232906,0.12,0.14,0.130,0.1303225806451612903225806452,0.0003225806451612903225806452,0.02,0.5161290322580645161290322581,310
1781671914.775723,87236158376775117473663657833358313384905412589236150240764095508530872387075,0.941,0.942,0.9415,0.9410758665409101626974770101,-0.0004241334590898373025229899,0.001,0.07586654091016269747701013912,169.64
1781671914.77601,56497083279396402348688836274265091765922588176196334766211192661453502202368,0.19,0.2,0.195,0.1911367161533348105473077775,-0.0038632838466651894526922225,0.01,0.1136716153334810547307777532,270.78
1781671914.7762794,99175825684743795871168453539660789860601423002164976668962584360279979363183,0.09,0.1,0.095,0.09615480286886944985697110402,0.00115480286886944985697110402,0.01,0.6154802868869449856971104017,964.84
1781671914.7765307,41488154860281041981682198721250482634923952339824268201568980420597002570080,0.85,0.88,0.865,0.8649886481226929433023923888,-0.0000113518773070566976076112,0.03,0.4996216040897647767464129612,647.47
1781671914.7768683,57337577889590185138539689186873180373868665712611809580343325178077191326061,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671914.7771344,71060712959989403325198445315306760478168572748780398734441832275934823452851,0.86,0.88,0.870,0.8696774193548387096774193548,-0.0003225806451612903225806452,0.02,0.4838709677419354838709677419,310
1781671914.7774024,73165594672158441679366769272476965122495269212969865526978895831338091230964,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671919.7945597,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671919.7951636,82634422298850840881183023689039409946597074068273164314419715554438926559829,0.058,0.059,0.0585,0.05892413345908983730252298986,0.00042413345908983730252298986,0.001,0.9241334590898373025229898609,169.64
1781671919.7957673,40817545512534103974474586578147351463906382379944847846974871240286288109133,0.9,0.91,0.905,0.9038451971311305501430288960,-0.0011548028688694498569711040,0.01,0.3845197131130550143028895983,964.84
1781671919.796801,58664981798358094880490685608502605662409619126863223165067333007415534856810,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671919.797707,62050350252115091579269893163418328273956562063251787896796103523146085715033,0.8,0.81,0.805,0.8088632838466651894526922225,0.0038632838466651894526922225,0.01,0.8863283846665189452692222468,270.78
1781671919.7980368,31638145116052561163664801963142129971583841118384951399947355471025921948419,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671919.7984252,112263093100686109891972602979460856408611438450074613791714357274080770536504,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671919.79883,65388880427163602882229538567622206362552800469128312771776276810183468857557,0.12,0.15,0.135,0.1350113518773070566976076112,0.0000113518773070566976076112,0.03,0.5003783959102352232535870388,647.47
1781671919.7991903,70741657217060501057890380039599157837744105255566491684717102481838163232906,0.12,0.14,0.130,0.1303225806451612903225806452,0.0003225806451612903225806452,0.02,0.5161290322580645161290322581,310
1781671919.7995846,87236158376775117473663657833358313384905412589236150240764095508530872387075,0.941,0.942,0.9415,0.9410758665409101626974770101,-0.0004241334590898373025229899,0.001,0.07586654091016269747701013912,169.64
1781671919.79988,56497083279396402348688836274265091765922588176196334766211192661453502202368,0.19,0.2,0.195,0.1911367161533348105473077775,-0.0038632838466651894526922225,0.01,0.1136716153334810547307777532,270.78
1781671919.8001833,99175825684743795871168453539660789860601423002164976668962584360279979363183,0.09,0.1,0.095,0.09615480286886944985697110402,0.00115480286886944985697110402,0.01,0.6154802868869449856971104017,964.84
1781671919.8004744,41488154860281041981682198721250482634923952339824268201568980420597002570080,0.85,0.88,0.865,0.8649886481226929433023923888,-0.0000113518773070566976076112,0.03,0.4996216040897647767464129612,647.47
1781671919.800747,57337577889590185138539689186873180373868665712611809580343325178077191326061,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671919.8010042,71060712959989403325198445315306760478168572748780398734441832275934823452851,0.86,0.88,0.870,0.8696774193548387096774193548,-0.0003225806451612903225806452,0.02,0.4838709677419354838709677419,310
1781671919.8012514,73165594672158441679366769272476965122495269212969865526978895831338091230964,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671924.8151228,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671924.816766,82634422298850840881183023689039409946597074068273164314419715554438926559829,0.058,0.059,0.0585,0.05892413345908983730252298986,0.00042413345908983730252298986,0.001,0.9241334590898373025229898609,169.64
1781671924.818302,40817545512534103974474586578147351463906382379944847846974871240286288109133,0.9,0.91,0.905,0.9038451971311305501430288960,-0.0011548028688694498569711040,0.01,0.3845197131130550143028895983,964.84
1781671924.8201077,58664981798358094880490685608502605662409619126863223165067333007415534856810,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671924.820746,62050350252115091579269893163418328273956562063251787896796103523146085715033,0.8,0.81,0.805,0.8088632838466651894526922225,0.0038632838466651894526922225,0.01,0.8863283846665189452692222468,270.78
1781671924.8210948,31638145116052561163664801963142129971583841118384951399947355471025921948419,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671924.8214386,112263093100686109891972602979460856408611438450074613791714357274080770536504,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671924.821751,65388880427163602882229538567622206362552800469128312771776276810183468857557,0.12,0.15,0.135,0.1350113518773070566976076112,0.0000113518773070566976076112,0.03,0.5003783959102352232535870388,647.47
1781671924.8221164,70741657217060501057890380039599157837744105255566491684717102481838163232906,0.12,0.14,0.130,0.1303225806451612903225806452,0.0003225806451612903225806452,0.02,0.5161290322580645161290322581,310
1781671924.8224533,87236158376775117473663657833358313384905412589236150240764095508530872387075,0.941,0.942,0.9415,0.9410758665409101626974770101,-0.0004241334590898373025229899,0.001,0.07586654091016269747701013912,169.64
1781671924.8227932,56497083279396402348688836274265091765922588176196334766211192661453502202368,0.19,0.2,0.195,0.1911367161533348105473077775,-0.0038632838466651894526922225,0.01,0.1136716153334810547307777532,270.78
1781671924.8230963,99175825684743795871168453539660789860601423002164976668962584360279979363183,0.09,0.1,0.095,0.09615480286886944985697110402,0.00115480286886944985697110402,0.01,0.6154802868869449856971104017,964.84
1781671924.8233879,41488154860281041981682198721250482634923952339824268201568980420597002570080,0.85,0.88,0.865,0.8649886481226929433023923888,-0.0000113518773070566976076112,0.03,0.4996216040897647767464129612,647.47
1781671924.823644,57337577889590185138539689186873180373868665712611809580343325178077191326061,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671924.823904,71060712959989403325198445315306760478168572748780398734441832275934823452851,0.86,0.88,0.870,0.8696774193548387096774193548,-0.0003225806451612903225806452,0.02,0.4838709677419354838709677419,310
1781671924.8241775,73165594672158441679366769272476965122495269212969865526978895831338091230964,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671929.834594,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671929.8363488,82634422298850840881183023689039409946597074068273164314419715554438926559829,0.058,0.059,0.0585,0.05892413345908983730252298986,0.00042413345908983730252298986,0.001,0.9241334590898373025229898609,169.64
1781671929.8380358,40817545512534103974474586578147351463906382379944847846974871240286288109133,0.9,0.91,0.905,0.9038451971311305501430288960,-0.0011548028688694498569711040,0.01,0.3845197131130550143028895983,964.84
1781671929.8393908,58664981798358094880490685608502605662409619126863223165067333007415534856810,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671929.8397934,62050350252115091579269893163418328273956562063251787896796103523146085715033,0.8,0.81,0.805,0.8088632838466651894526922225,0.0038632838466651894526922225,0.01,0.8863283846665189452692222468,270.78
1781671929.8403041,31638145116052561163664801963142129971583841118384951399947355471025921948419,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671929.8407385,112263093100686109891972602979460856408611438450074613791714357274080770536504,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671929.8411608,65388880427163602882229538567622206362552800469128312771776276810183468857557,0.12,0.15,0.135,0.1350113518773070566976076112,0.0000113518773070566976076112,0.03,0.5003783959102352232535870388,647.47
1781671929.8415694,70741657217060501057890380039599157837744105255566491684717102481838163232906,0.12,0.14,0.130,0.1303225806451612903225806452,0.0003225806451612903225806452,0.02,0.5161290322580645161290322581,310
1781671929.8420854,87236158376775117473663657833358313384905412589236150240764095508530872387075,0.941,0.942,0.9415,0.9410758665409101626974770101,-0.0004241334590898373025229899,0.001,0.07586654091016269747701013912,169.64
1781671929.842508,56497083279396402348688836274265091765922588176196334766211192661453502202368,0.19,0.2,0.195,0.1911367161533348105473077775,-0.0038632838466651894526922225,0.01,0.1136716153334810547307777532,270.78
1781671929.8429012,99175825684743795871168453539660789860601423002164976668962584360279979363183,0.09,0.1,0.095,0.09615480286886944985697110402,0.00115480286886944985697110402,0.01,0.6154802868869449856971104017,964.84
1781671929.8432868,41488154860281041981682198721250482634923952339824268201568980420597002570080,0.85,0.88,0.865,0.8649886481226929433023923888,-0.0000113518773070566976076112,0.03,0.4996216040897647767464129612,647.47
1781671929.8436477,57337577889590185138539689186873180373868665712611809580343325178077191326061,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671929.844014,71060712959989403325198445315306760478168572748780398734441832275934823452851,0.86,0.88,0.870,0.8696774193548387096774193548,-0.0003225806451612903225806452,0.02,0.4838709677419354838709677419,310
1781671929.8442962,73165594672158441679366769272476965122495269212969865526978895831338091230964,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671934.855254,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671934.856863,82634422298850840881183023689039409946597074068273164314419715554438926559829,0.058,0.059,0.0585,0.05892413345908983730252298986,0.00042413345908983730252298986,0.001,0.9241334590898373025229898609,169.64
1781671934.8582215,40817545512534103974474586578147351463906382379944847846974871240286288109133,0.9,0.91,0.905,0.9038451971311305501430288960,-0.0011548028688694498569711040,0.01,0.3845197131130550143028895983,964.84
1781671934.8598478,58664981798358094880490685608502605662409619126863223165067333007415534856810,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671934.8606784,62050350252115091579269893163418328273956562063251787896796103523146085715033,0.8,0.81,0.805,0.8088632838466651894526922225,0.0038632838466651894526922225,0.01,0.8863283846665189452692222468,270.78
1781671934.8611403,31638145116052561163664801963142129971583841118384951399947355471025921948419,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671934.8615026,112263093100686109891972602979460856408611438450074613791714357274080770536504,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671934.861836,65388880427163602882229538567622206362552800469128312771776276810183468857557,0.12,0.15,0.135,0.1350113518773070566976076112,0.0000113518773070566976076112,0.03,0.5003783959102352232535870388,647.47
1781671934.862221,70741657217060501057890380039599157837744105255566491684717102481838163232906,0.12,0.14,0.130,0.1303225806451612903225806452,0.0003225806451612903225806452,0.02,0.5161290322580645161290322581,310
1781671934.8625476,87236158376775117473663657833358313384905412589236150240764095508530872387075,0.941,0.942,0.9415,0.9410758665409101626974770101,-0.0004241334590898373025229899,0.001,0.07586654091016269747701013912,169.64
1781671934.8628845,56497083279396402348688836274265091765922588176196334766211192661453502202368,0.19,0.2,0.195,0.1911367161533348105473077775,-0.0038632838466651894526922225,0.01,0.1136716153334810547307777532,270.78
1781671934.863153,99175825684743795871168453539660789860601423002164976668962584360279979363183,0.09,0.1,0.095,0.09615480286886944985697110402,0.00115480286886944985697110402,0.01,0.6154802868869449856971104017,964.84
1781671934.8634722,41488154860281041981682198721250482634923952339824268201568980420597002570080,0.85,0.88,0.865,0.8649886481226929433023923888,-0.0000113518773070566976076112,0.03,0.4996216040897647767464129612,647.47
1781671934.8637414,57337577889590185138539689186873180373868665712611809580343325178077191326061,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671934.864133,71060712959989403325198445315306760478168572748780398734441832275934823452851,0.86,0.88,0.870,0.8696774193548387096774193548,-0.0003225806451612903225806452,0.02,0.4838709677419354838709677419,310
1781671934.8644166,73165594672158441679366769272476965122495269212969865526978895831338091230964,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671939.873981,36545035991883633552056406090926663943913966528619028487905434429658670628185,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671939.874467,82634422298850840881183023689039409946597074068273164314419715554438926559829,0.058,0.059,0.0585,0.05892413345908983730252298986,0.00042413345908983730252298986,0.001,0.9241334590898373025229898609,169.64
1781671939.8749156,40817545512534103974474586578147351463906382379944847846974871240286288109133,0.9,0.91,0.905,0.9038451971311305501430288960,-0.0011548028688694498569711040,0.01,0.3845197131130550143028895983,964.84
1781671939.8753495,58664981798358094880490685608502605662409619126863223165067333007415534856810,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671939.8759732,62050350252115091579269893163418328273956562063251787896796103523146085715033,0.8,0.81,0.805,0.8088632838466651894526922225,0.0038632838466651894526922225,0.01,0.8863283846665189452692222468,270.78
1781671939.8764813,31638145116052561163664801963142129971583841118384951399947355471025921948419,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671939.8769147,112263093100686109891972602979460856408611438450074613791714357274080770536504,0.49,0.51,0.500,0.50,0.000,0.02,0.5,1224
1781671939.8772972,65388880427163602882229538567622206362552800469128312771776276810183468857557,0.12,0.15,0.135,0.1350113518773070566976076112,0.0000113518773070566976076112,0.03,0.5003783959102352232535870388,647.47
1781671939.8776507,70741657217060501057890380039599157837744105255566491684717102481838163232906,0.12,0.14,0.130,0.1304761904761904761904761905,0.0004761904761904761904761905,0.02,0.5238095238095238095238095238,210
1781671939.878106,87236158376775117473663657833358313384905412589236150240764095508530872387075,0.941,0.942,0.9415,0.9410758665409101626974770101,-0.0004241334590898373025229899,0.001,0.07586654091016269747701013912,169.64
1781671939.8784206,56497083279396402348688836274265091765922588176196334766211192661453502202368,0.19,0.2,0.195,0.1911367161533348105473077775,-0.0038632838466651894526922225,0.01,0.1136716153334810547307777532,270.78
1781671939.878802,99175825684743795871168453539660789860601423002164976668962584360279979363183,0.09,0.1,0.095,0.09615480286886944985697110402,0.00115480286886944985697110402,0.01,0.6154802868869449856971104017,964.84
